5.101113755437383546e+00,3.995217912989904363e+00,2.003995797905012211e+01,2.605458093609071923e+01,2.598259226513258824e+01,2.854027138306668476e+01,2.598929970374941689e+01,2.579234840758135405e+01,2.447397350117530124e+01,1.630425864336485375e+01
4.839477612705556098e+00,3.985883534382933746e+00,1.974028990533186700e+01,2.672189851784310477e+01,2.711729468357775730e+01,2.898185125980570120e+01,2.640124702821010771e+01,2.692389573422141069e+01,2.409661195035899084e+01,1.595885141998436829e+01
4.794423188439947303e+00,4.827509335431086512e+00,2.030545450178999900e+01,2.814129164353690271e+01,2.870441403120371149e+01,2.936996245455034327e+01,2.664779956345964607e+01,2.656346127521779010e+01,2.293898594171150052e+01,1.515469777325377088e+01
5.972398035401631056e+00,8.853484480000030743e+00,2.173742489179259962e+01,3.008646937773926666e+01,2.969378292644723416e+01,2.924546573353672585e+01,2.724290657492601397e+01,2.523709861173486146e+01,2.108185923865787359e+01,1.402222820143107995e+01
7.464127633237035653e+00,1.259054454410803281e+01,2.382154058375044769e+01,3.129394770209387033e+01,2.936916195524412387e+01,2.890366829669710214e+01,2.789988376594326169e+01,2.387565442150437178e+01,1.962843058290873088e+01,1.305089605594996982e+01
9.064199179061263933e+00,1.588160340016239225e+01,2.608622924168894386e+01,3.151598136033630126e+01,2.892334321536883479e+01,2.855439065884525363e+01,2.804569076891571555e+01,2.282015340699473072e+01,1.901233948651564987e+01,1.244866348103915499e+01
1.027672055460816303e+01,1.726507515735791998e+01,2.699283749706938451e+01,3.170064442984752162e+01,2.893199168415354450e+01,2.840427096838916299e+01,2.791250744406523765e+01,2.214488320920456133e+01,1.825907486263381330e+01,1.185089060460608223e+01
9.688952318437015876e+00,1.485631486664596501e+01,2.682980034065193564e+01,3.221651438769956854e+01,2.889242075534497900e+01,2.847095531195649798e+01,2.804867627622714110e+01,2.241847236863202752e+01,1.828250139912716321e+01,1.186251283124516931e+01
8.407471881719573048e+00,1.205515787116772053e+01,2.563606210315987255e+01,3.129431582658514444e+01,2.870738216548407706e+01,2.847620262568993965e+01,2.769981243240205515e+01,2.244466752970189560e+01,1.886964801983745588e+01,1.226272246980955849e+01
7.208209698251057063e+00,9.042426483665407133e+00,2.405909002198262314e+01,2.897202943683229392e+01,2.774534485218284274e+01,2.831642736100315005e+01,2.735984467149139832e+01,2.212467938198412298e+01,2.020411016798048465e+01,1.340463161603891784e+01
6.220830436638133065e+00,6.924463003927370686e+00,2.206587011865786607e+01,2.690658622199068617e+01,2.667016600441937868e+01,2.829269940359645119e+01,2.707520311513806988e+01,2.301414705920599246e+01,2.275528216927753178e+01,1.464722602756631886e+01
5.611110783438759242e+00,4.866540669646827411e+00,2.074942810262908921e+01,2.592747837512779441e+01,2.602505648116558845e+01,2.835163988719440553e+01,2.669632474142436607e+01,2.447189401931436947e+01,2.440909952203118394e+01,1.602427371109352094e+01
5.289509543955206006e+00,3.516891580787851801e+00,2.013140382064097977e+01,2.590812929655189478e+01,2.628829764040644079e+01,2.877726263563294395e+01,2.665576207432244615e+01,2.592286031300180937e+01,2.524076346767611057e+01,1.649414590564740379e+01
4.903971240273930832e+00,3.054579891088034849e+00,1.962817558637337712e+01,2.677876425073007027e+01,2.729821625876145319e+01,2.935797414993777110e+01,2.685878832753835965e+01,2.694665994235328554e+01,2.438634978460563474e+01,1.600847797203801903e+01
5.022796617285933962e+00,3.956385112336623600e+00,2.008110894010938452e+01,2.812362994367760294e+01,2.885155744879579487e+01,2.974036724771928064e+01,2.728235250223375985e+01,2.666652354380881107e+01,2.332379692942923910e+01,1.526578331393636034e+01
5.869471084004362460e+00,7.618871086117198210e+00,2.124142956712149655e+01,3.013290105750994741e+01,3.017688098981096445e+01,2.956170199037564572e+01,2.803720622261083406e+01,2.473179075611578170e+01,2.147255476938033070e+01,1.426758206267233930e+01
7.170725519684917337e+00,1.238587730966957245e+01,2.326874006140246820e+01,3.151690024619203356e+01,2.992051211914962749e+01,2.919015944650062622e+01,2.837678319479104161e+01,2.330839480918703543e+01,1.999817454068106670e+01,1.319383387764908555e+01
9.272321568586164631e+00,1.697284091046643795e+01,2.608881944549801446e+01,3.175788039491590098e+01,2.928765622683690850e+01,2.875744129146459471e+01,2.864279326084287902e+01,2.245302571493603949e+01,1.882769232512797331e+01,1.243594205832583732e+01
1.026352047429021219e+01,1.757423492670221776e+01,2.753363578221382113e+01,3.192020310843618702e+01,2.913897835887922128e+01,2.871536657083361987e+01,2.839050826180563192e+01,2.183045854731434687e+01,1.816562615061849328e+01,1.211931380117835744e+01
9.831089517884608497e+00,1.491570166414476972e+01,2.683577013662651112e+01,3.240491462478735230e+01,2.919316050883485403e+01,2.867362330082414346e+01,2.842183753731574214e+01,2.130592829156264756e+01,1.796450759688594800e+01,1.200437223504814455e+01
8.402118722626928715e+00,1.175947205794502892e+01,2.535291253144714219e+01,3.149154427391357203e+01,2.899365123445556947e+01,2.855140332109641577e+01,2.823571199106988061e+01,2.179787152857725374e+01,1.840630326345426226e+01,1.213286008924855786e+01
6.665723562883123066e+00,8.255636022293085574e+00,2.320318662073838567e+01,2.922342839906964329e+01,2.784027508023163833e+01,2.836732831026878188e+01,2.817950570552560308e+01,2.240157499230366867e+01,1.997050066126803358e+01,1.293994772524833969e+01
6.044139666607220462e+00,5.531757549274505692e+00,2.128938192531029472e+01,2.763476065377330926e+01,2.682904435643127528e+01,2.846517797434756147e+01,2.816792956186937502e+01,2.301575741089131810e+01,2.194186841027121915e+01,1.397410030035556439e+01
5.611522741333075714e+00,3.717706742737966419e+00,2.005920150927713763e+01,2.660372190821340510e+01,2.595838696052511807e+01,2.855808440795974690e+01,2.809313098741818493e+01,2.479472697152815286e+01,2.372023565955164415e+01,1.534029858019508019e+01
5.281571096621815009e+00,3.668825729859312545e+00,1.947773972771509676e+01,2.608698143611621489e+01,2.604745830461472877e+01,2.891359608321078767e+01,2.804720988371089874e+01,2.691915607197140758e+01,2.455097291215334110e+01,1.590133440830059897e+01
5.019219788985600950e+00,3.382517490702243279e+00,1.942963877742026924e+01,2.682166076976488966e+01,2.727368670079892610e+01,2.952004246587585712e+01,2.785584785188317625e+01,2.775068029353839449e+01,2.392167593607558018e+01,1.574486704328999664e+01
5.417731755684143558e+00,4.739590322912249576e+00,2.012031267209194851e+01,2.812525966895017859e+01,2.878711291596733091e+01,2.991015107686987662e+01,2.840141121046017858e+01,2.696747896612132678e+01,2.246959894491176613e+01,1.531702255204131724e+01
6.515545429090709106e+00,8.459774240041722848e+00,2.150813500051457083e+01,3.015283573032552766e+01,2.988818871701380431e+01,2.979675434658033240e+01,2.899259578500375056e+01,2.581742422010405491e+01,2.136057789517117556e+01,1.468673574391301173e+01
8.636926860310225607e+00,1.391203698199860561e+01,2.360433934207903306e+01,3.139054429631700316e+01,2.975406283796800366e+01,2.953629629285656222e+01,2.938127194942893183e+01,2.475289384146860172e+01,2.004009990595784529e+01,1.346589464584992157e+01
1.031909163656684392e+01,1.752854458033545271e+01,2.588612956504698914e+01,3.163095045534978667e+01,2.903647984116367553e+01,2.921941307680610223e+01,2.942107120238756934e+01,2.336871511472955376e+01,1.948489719562145694e+01,1.256192649076902867e+01
1.110702516161829934e+01,1.880134865147999790e+01,2.713563981228618971e+01,3.168422165437771554e+01,2.863936588769039204e+01,2.872293546845883583e+01,2.928905467757243031e+01,2.294270402393460273e+01,1.869039252557866959e+01,1.193794903043965938e+01
1.020522278094705726e+01,1.610624752592004683e+01,2.661549029756628926e+01,3.199246842932158685e+01,2.891441040940852147e+01,2.880112622030123859e+01,2.944260484675671208e+01,2.325190412315018307e+01,1.823409832980983225e+01,1.158013008248622810e+01
8.706947243782392931e+00,1.131383697215945716e+01,2.508712560084900645e+01,3.117447598107278850e+01,2.893372690105977085e+01,2.885183485878007659e+01,2.927750619211927940e+01,2.368364738308014239e+01,1.881939395530081427e+01,1.214079843114956425e+01
7.135035285404587313e+00,7.981231411285667043e+00,2.350881489363583654e+01,2.902044074368842885e+01,2.806115568360105783e+01,2.859750865726519820e+01,2.917995988712937461e+01,2.422346084980912195e+01,2.057514993492780064e+01,1.287784142469335436e+01
6.333662715668612719e+00,5.276339534901284267e+00,2.185020152943524252e+01,2.741949898150329190e+01,2.734370620293965715e+01,2.873641218666212538e+01,2.880488941468501807e+01,2.476622843970367427e+01,2.211293543172756770e+01,1.426510135504839027e+01
5.776079260205326804e+00,3.116756322508780652e+00,2.064251885746078941e+01,2.643440296229304565e+01,2.645700119184438748e+01,2.884306909499358085e+01,2.813750914295754058e+01,2.524296545072110831e+01,2.407195068361918899e+01,1.549893227992413536e+01
5.443009379952590265e+00,2.139525477963465150e+00,2.010914613713428167e+01,2.635696934075494369e+01,2.652678465653858808e+01,2.928542295881993951e+01,2.809373370154971639e+01,2.614953918606071070e+01,2.480039992884100641e+01,1.620877262473027969e+01
5.243010289746615982e+00,2.375156438511510260e+00,1.991006702091736003e+01,2.689400565284800493e+01,2.741297886959041108e+01,2.965273396277488871e+01,2.825893171073895616e+01,2.676820605103429784e+01,2.482166969773459186e+01,1.591931120110780284e+01
5.363511658914301705e+00,3.491949127088264326e+00,2.017451679105093376e+01,2.821147483467752437e+01,2.896465411770466858e+01,2.991766278256654132e+01,2.829376527329882762e+01,2.559311399920596841e+01,2.339721438271444853e+01,1.530240557130725065e+01
6.219035771227955145e+00,7.638495632240797306e+00,2.159610525236704248e+01,3.010115669689215068e+01,3.010991763552834044e+01,2.979392678080798618e+01,2.838304211283793776e+01,2.382874550365530553e+01,2.170493855331677224e+01,1.453556967176534620e+01
8.464456335978487900e+00,1.328935487728034914e+01,2.401123434825557723e+01,3.119935766690237244e+01,2.967095802233414759e+01,2.943336569867600971e+01,2.891808618315455703e+01,2.318434741455319781e+01,2.067518208318341166e+01,1.337194597841815202e+01
1.070140960403831443e+01,1.810560254946181402e+01,2.664692233666265153e+01,3.166801884114475385e+01,2.922762457015005566e+01,2.925356626552406780e+01,2.904160304968455719e+01,2.252210207746703574e+01,1.986194186146231999e+01,1.229316207765185709e+01
1.178617634479237530e+01,1.881853002239830275e+01,2.750520323199396699e+01,3.199051523551344545e+01,2.898027191462271901e+01,2.895641102191462224e+01,2.887276688867860130e+01,2.264728456066924167e+01,1.901761069722200048e+01,1.174115740990520251e+01
1.056260282208244661e+01,1.546243633149577157e+01,2.687710639932670276e+01,3.250098819818100537e+01,2.901758837777697053e+01,2.887294136211262341e+01,2.872131707506614973e+01,2.221788869631069474e+01,1.837330713333494714e+01,1.151761605806274780e+01
8.114674702520883187e+00,1.136113909413274214e+01,2.511416984683840781e+01,3.143906220860281309e+01,2.870062455913444666e+01,2.874339491826444970e+01,2.872841851053755136e+01,2.309374758283320261e+01,1.872758171419222251e+01,1.192684018240065313e+01
6.994627846237048807e+00,8.367441699480526296e+00,2.359898108136226469e+01,2.915822929293949883e+01,2.804223438445520600e+01,2.852308769922619902e+01,2.873903424585482469e+01,2.379736222969497916e+01,2.009983296624859150e+01,1.292167973546414395e+01
6.327818889295205196e+00,6.176864925973186260e+00,2.191679359664959037e+01,2.738353157432496587e+01,2.678208908573677860e+01,2.858543299317382491e+01,2.842906532654047069e+01,2.438841369131167980e+01,2.210265464700162852e+01,1.394544216852678176e+01
6.031444395249210721e+00,4.039986742333175229e+00,2.047719914357909943e+01,2.632066646348681971e+01,2.629274363243404977e+01,2.893917308678545552e+01,2.815648640906609756e+01,2.539327427222591282e+01,2.349261668568773231e+01,1.504966254300857820e+01
5.484522323588871373e+00,2.926041448577735515e+00,1.966324778315331656e+01,2.613862727074255332e+01,2.628383933012933582e+01,2.926577366801236124e+01,2.793543151055398610e+01,2.671782859745382765e+01,2.447942518314616933e+01,1.568109250312747882e+01
5.444752072897935058e+00,2.652195634567048987e+00,1.962259916886769773e+01,2.676690217364645008e+01,2.722812866384095543e+01,2.953560198364021971e+01,2.780977559232828256e+01,2.664241051228364654e+01,2.430696253707776933e+01,1.544457102301701568e+01
5.686018293955044101e+00,4.620326616732912228e+00,2.004475405541282029e+01,2.833510397506018563e+01,2.877614399222014541e+01,2.984064048541881320e+01,2.811028824626287204e+01,2.614584380375520922e+01,2.322802648685431137e+01,1.490640836296800309e+01
6.566953851332954173e+00,8.110087400230643340e+00,2.120017261602768244e+01,2.999089902211910896e+01,2.967288725860565179e+01,2.934197905884031954e+01,2.863319549036642542e+01,2.425349201749536476e+01,2.189200510762151097e+01,1.400134037710520296e+01
8.150326708588863767e+00,1.281241638117307247e+01,2.354067395218400449e+01,3.104836321132663812e+01,2.937159668387320721e+01,2.909546387620005348e+01,2.898777600511623831e+01,2.348244215050232597e+01,2.038489306200303375e+01,1.303617100324354716e+01
1.018855509330822429e+01,1.669913148358639532e+01,2.596687987931193575e+01,3.182848954482582471e+01,2.892064982521183225e+01,2.875950161794092352e+01,2.917785955948394161e+01,2.275262449718233526e+01,1.940106036838232484e+01,1.205306678007869792e+01
1.149807907956849817e+01,1.870820815985825192e+01,2.700238447376351303e+01,3.208838890771266961e+01,2.877022389377733447e+01,2.856892918897115052e+01,2.925294209463229578e+01,2.231882257976211292e+01,1.874998160567179539e+01,1.163792840894821978e+01
1.041233991765936828e+01,1.553643448811213901e+01,2.650908253307981255e+01,3.266763644812763800e+01,2.890363285548531280e+01,2.864826080465496361e+01,2.935285199834467207e+01,2.291681535880613296e+01,1.847898025123848242e+01,1.164968927184057002e+01
8.866417841325175075e+00,1.170006840065035547e+01,2.506758264431405792e+01,3.169038388212439727e+01,2.847049506206783320e+01,2.867395211465657923e+01,2.936239033282906519e+01,2.358120975704770927e+01,1.898070326309798261e+01,1.203888653827205246e+01
7.104757664102724135e+00,8.743751779323984508e+00,2.331884503564403488e+01,2.933242825437255163e+01,2.787794809884571734e+01,2.857983874052503737e+01,2.919621714092245668e+01,2.430980058007786937e+01,2.019652095993220797e+01,1.304498590332063657e+01
6.130102490748471133e+00,6.441692791036268240e+00,2.175464071201882987e+01,2.747948901761752083e+01,2.696963131928261603e+01,2.870325670195117240e+01,2.890993539084087516e+01,2.437059624850135719e+01,2.150556516235173987e+01,1.458966661708680768e+01
5.963097246172462285e+00,4.784544983172491328e+00,2.047005747925746633e+01,2.639770027888800641e+01,2.618754601861706277e+01,2.890786140954896766e+01,2.858294040374479650e+01,2.502121789226879400e+01,2.326509861386459832e+01,1.576309576659362577e+01
5.719835693043195946e+00,2.947900023067044462e+00,1.980338891011560776e+01,2.622497256511725894e+01,2.660816776455462929e+01,2.923349744406539230e+01,2.799492528998231222e+01,2.540062453156192035e+01,2.404009825844229553e+01,1.591224589417760527e+01
5.156713898715705291e+00,2.085164049617679982e+00,1.945046127637629851e+01,2.690294491736496596e+01,2.737302149312680299e+01,2.968202106616941194e+01,2.815503572680815125e+01,2.579134877755828015e+01,2.396812516414865613e+01,1.568514560740699793e+01
5.295146623251610229e+00,4.139635989228096058e+00,1.986416250988195031e+01,2.842550724465268885e+01,2.870514582898081457e+01,2.995177557151734149e+01,2.853092168791809513e+01,2.610744165387661653e+01,2.302982148459992473e+01,1.521123427481879808e+01
6.018136462333158576e+00,7.714931721341430126e+00,2.095954242251026756e+01,3.050822456655882675e+01,3.022824388921439365e+01,2.986265851213409661e+01,2.894041712203233274e+01,2.503803319581777131e+01,2.139841562273110398e+01,1.417529474342469697e+01
7.716212278396771929e+00,1.270654030551200897e+01,2.328841209485146990e+01,3.190470270273338471e+01,2.990683961107385969e+01,2.938093169087202128e+01,2.915300441288559341e+01,2.393523182036400598e+01,2.003965590000812114e+01,1.329761585867039564e+01
9.922556706408016680e+00,1.765281238650711160e+01,2.601830482375296327e+01,3.229857443893205726e+01,2.930533346820741514e+01,2.889147213095425215e+01,2.848540150555382766e+01,2.320637207965643256e+01,1.907689351990681814e+01,1.252866461082716221e+01
1.045362850462781346e+01,1.776308033256387020e+01,2.720754621866079148e+01,3.226970354139215402e+01,2.901183958530577556e+01,2.863061991277403351e+01,2.843190013321018128e+01,2.247556336510918129e+01,1.836590059468056069e+01,1.179083648909882065e+01
9.575529979959274129e+00,1.549909655232299599e+01,2.657566372587660553e+01,3.241529254306939123e+01,2.892322119069753228e+01,2.848710745013550039e+01,2.850099573367872097e+01,2.208867550433597060e+01,1.827797315690878577e+01,1.163919243280930971e+01
8.042148448668548610e+00,1.212774249106329272e+01,2.516364679289866402e+01,3.133385379565400441e+01,2.878812553302326549e+01,2.829662534270809005e+01,2.820591849173841581e+01,2.186630994377707538e+01,1.897289468390416900e+01,1.197071744380437330e+01
6.867132638016800072e+00,9.312469402126572149e+00,2.350369286076741560e+01,2.909239198749336452e+01,2.788685370389146101e+01,2.815630731464103320e+01,2.775294648232951289e+01,2.165911613850591877e+01,2.013406958658528367e+01,1.285243323608266586e+01
6.163933984132281552e+00,6.520472717889676417e+00,2.174825857209495439e+01,2.739014237113995165e+01,2.648505339971288208e+01,2.820079809103446422e+01,2.747161907153878957e+01,2.257183873811580810e+01,2.243254641102439706e+01,1.380345127816503137e+01
5.921124820577684744e+00,4.458522153191697868e+00,2.060387796754288559e+01,2.644545913544057569e+01,2.584734567033919461e+01,2.834092195864155883e+01,2.705607596453895169e+01,2.458313235871342073e+01,2.409742110927588143e+01,1.508985723490607178e+01
5.805733226675567238e+00,2.966405951452255163e+00,2.000947745062067185e+01,2.640762340406870479e+01,2.619227217308194966e+01,2.876690361046120614e+01,2.684595266326806851e+01,2.656232076420880617e+01,2.510787546336782583e+01,1.552666844213547037e+01
5.257514052998611298e+00,2.136961592982375535e+00,1.981635155247996138e+01,2.705869183297859948e+01,2.716166788763154827e+01,2.925891905465748621e+01,2.695363605411152008e+01,2.674595044868145521e+01,2.458139036416107004e+01,1.563660424494330847e+01
5.256398763196819424e+00,3.704552328579722609e+00,1.994646674860561930e+01,2.861093546381540520e+01,2.862298195475558060e+01,2.961690258604520665e+01,2.770638608649736057e+01,2.552945680458815403e+01,2.328010479528888510e+01,1.464208120941612812e+01
5.905078699865827119e+00,7.851939072368984363e+00,2.137191798652023422e+01,3.049081010306862538e+01,2.992508190474306673e+01,2.958313012823539268e+01,2.831654917592673826e+01,2.507120230027900476e+01,2.167297846511554837e+01,1.364267006617109956e+01
7.406965177169914760e+00,1.297244401252369883e+01,2.350225285774248718e+01,3.196926524924125346e+01,2.980921824855813540e+01,2.935487287521663902e+01,2.873775470419677802e+01,2.418098459754365592e+01,1.977035555752281581e+01,1.268888110355130472e+01
9.473904589998477732e+00,1.843033439544271701e+01,2.585821077059529927e+01,3.219470335394932192e+01,2.920163337809451676e+01,2.896601746167520375e+01,2.890070013026702611e+01,2.342383925980876569e+01,1.863435583550403862e+01,1.198455722934119905e+01
1.052796819717049459e+01,1.916006191945811565e+01,2.705447536420701837e+01,3.211340183106850787e+01,2.910748434058158196e+01,2.897110052356223164e+01,2.906779934626957385e+01,2.345616879652294884e+01,1.810501349790871117e+01,1.165328344058059074e+01
1.009774841390944111e+01,1.643506138563124352e+01,2.658814088450971624e+01,3.244656782135200501e+01,2.920943491432018746e+01,2.900335328378753275e+01,2.933657386554779123e+01,2.383488372441127012e+01,1.815693367844080797e+01,1.159464897336986944e+01
8.459734916848132613e+00,1.324372670203320546e+01,2.510334804483792581e+01,3.126059313741466639e+01,2.893634938222346875e+01,2.892438143392388739e+01,2.943275145656610547e+01,2.436016621697778817e+01,1.857208619288779161e+01,1.218300913988310796e+01
6.729581757377036233e+00,9.336095785195324126e+00,2.328312343358184222e+01,2.913299484298149977e+01,2.838407487766361470e+01,2.879680829214110815e+01,2.962046353965594747e+01,2.429105473489206801e+01,2.001999987238285428e+01,1.323309395570920088e+01
6.139802952696036265e+00,7.497536308132635163e+00,2.173374254767238867e+01,2.756386416774241610e+01,2.749216242407731770e+01,2.877514598809570501e+01,2.924349945265636208e+01,2.486444443391279435e+01,2.164730722853780520e+01,1.433599620173864508e+01
5.644017521016514216e+00,5.904372709908484396e+00,2.054728301502512267e+01,2.636187729244167599e+01,2.652953960523753807e+01,2.887417664394079253e+01,2.861109592690787906e+01,2.621805044543817687e+01,2.385131623851170701e+01,1.562928241201968049e+01
5.483236952151343324e+00,3.939517502050439823e+00,1.978017167557137768e+01,2.625053903789027743e+01,2.671099189360703008e+01,2.914959969160372921e+01,2.807444941066273714e+01,2.655887391744439086e+01,2.481166359840386448e+01,1.631616781543475270e+01
5.487257912966591711e+00,3.969947376870121669e+00,1.966724178862928341e+01,2.682466088601138310e+01,2.742832902356987645e+01,2.942694781268003013e+01,2.788959102932774314e+01,2.641495609688616852e+01,2.468225984134170048e+01,1.610559874730754260e+01
5.403284285000765408e+00,5.484239114889663647e+00,1.996254988123693863e+01,2.821796145939325839e+01,2.857003608088098900e+01,2.987719902155103924e+01,2.795629646795368473e+01,2.540051868664936663e+01,2.334264885814876678e+01,1.526917585352707185e+01
5.965376694402172220e+00,8.823714131998514176e+00,2.142324395878439702e+01,3.019836049812066037e+01,2.975589322803982739e+01,2.988118219914845852e+01,2.815274745451326410e+01,2.381046242160571325e+01,2.152130761395282121e+01,1.419716167508429017e+01
7.753891803532493299e+00,1.400799826606028198e+01,2.361063276428813751e+01,3.171766928986678735e+01,3.031441079967234487e+01,2.955175975243302133e+01,2.849428886977912967e+01,2.292564448946974665e+01,1.991654848538243883e+01,1.314084544356306239e+01
1.002644215504591330e+01,1.718296747778867939e+01,2.621535571438412404e+01,3.199157348936837764e+01,2.943085314326027913e+01,2.898054568005917275e+01,2.847329308108510304e+01,2.230988646155313404e+01,1.941792735391409153e+01,1.219538810586873545e+01
1.072593441108038803e+01,1.832864381777775620e+01,2.707725262638905050e+01,3.199399398353304491e+01,2.904683868301343352e+01,2.877207121199905160e+01,2.826169991558576200e+01,2.179033087997817120e+01,1.842201586148259196e+01,1.188411791376116078e+01
9.570759367508058446e+00,1.527439817079982731e+01,2.669807524465356252e+01,3.233161937307239242e+01,2.907465903842886945e+01,2.863102851832004703e+01,2.753480911815929844e+01,2.174937339288094407e+01,1.804745169958483331e+01,1.197744826011339114e+01
8.127807641672573524e+00,1.215330781308829700e+01,2.509834650945609980e+01,3.118808083899968508e+01,2.848163429981389072e+01,2.853277862006965648e+01,2.708852772865926539e+01,2.193200475230742796e+01,1.870225104482445388e+01,1.216614306397375778e+01
6.909750773237589350e+00,8.928981979439083005e+00,2.333735458845086796e+01,2.888589903603629239e+01,2.740743585396897330e+01,2.828524250804972340e+01,2.675618686610879493e+01,2.174341847367337266e+01,2.019736430080534362e+01,1.309053439426729604e+01
6.098547956015201166e+00,6.766453245037070019e+00,2.186497525421161470e+01,2.713465404003566306e+01,2.662844351228386230e+01,2.837164579429180833e+01,2.650651499550381018e+01,2.237006411157037178e+01,2.209983012107946010e+01,1.445448116244500270e+01
5.551728406215418410e+00,5.557603671965956060e+00,2.052315987666626640e+01,2.603959161231645325e+01,2.598516037101932952e+01,2.855655597690321201e+01,2.607753357595744959e+01,2.460897464408519397e+01,2.403692378766129778e+01,1.558650008000577181e+01
5.093278221946925477e+00,4.797094340875734275e+00,1.977805109088340885e+01,2.570829123026752683e+01,2.586337337235451628e+01,2.849984925611196118e+01,2.587726421699394308e+01,2.651710802646973164e+01,2.474981330443263161e+01,1.598480613410882434e+01
4.869839874893014731e+00,4.248747583655129390e+00,1.956631156090571722e+01,2.654091442787850141e+01,2.680105261277126516e+01,2.883847801109763154e+01,2.622372750467392777e+01,2.738855941852480314e+01,2.420372530282680756e+01,1.591699626788853017e+01
5.082260241994894123e+00,5.357534694185230428e+00,1.979156334172563447e+01,2.775528940936697353e+01,2.837258693440092472e+01,2.938235008126054382e+01,2.678496360346733240e+01,2.693166714122173033e+01,2.293895593038065073e+01,1.503808965979626500e+01
6.184634790589839781e+00,9.154841023840088354e+00,2.136976772204086927e+01,2.984286797195214902e+01,2.938912917213338361e+01,2.938958584554940501e+01,2.745200555498401229e+01,2.591908159050292682e+01,2.111717513353652720e+01,1.420252731748624697e+01
7.990055479084164247e+00,1.410464990082460268e+01,2.388354034648448021e+01,3.132309740335900017e+01,2.954935371564187818e+01,2.930603823351839665e+01,2.784316015637045183e+01,2.472316369074151154e+01,1.954617308106492501e+01,1.331041106974099009e+01
1.005634391395627070e+01,1.770793387769735361e+01,2.620105562680914346e+01,3.186372668458762192e+01,2.910254316364610361e+01,2.907158044113616668e+01,2.806099278188445112e+01,2.433580868438985689e+01,1.862658194250662902e+01,1.231421810457705668e+01
1.122078891420192193e+01,1.832248271927853267e+01,2.725874230914729779e+01,3.211519652798885005e+01,2.885312012993658115e+01,2.883342939870397714e+01,2.797016758819848192e+01,2.409770162517319037e+01,1.809048099177040214e+01,1.177413496410295934e+01
